property_id,url,property_type,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_equipped_kitchen,has_swimming_pool,has_open_fire,property_subtype,postal_code,locality,sale_type
RBU44814,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbu44814,House,365000.0,3.0,208.0,Normal,3.0,0.0,,,,,,residence,9200.0,dendermonde,standard
RBU45096,https://immovlan.be/en/detail/residence/for-sale/9400/denderwindeke/rbu45096,House,395000.0,3.0,145.0,Normal,4.0,0.0,,,,,,residence,9400.0,denderwindeke,standard
RBU45153,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu45153,House,575000.0,4.0,191.0,Normal,3.0,0.0,,,,,,residence,2220.0,heist-op-den-berg,standard
RBU45301,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu45301,House,199000.0,3.0,,To renovate,3.0,,,,1.0,,,residence,3580.0,beringen,standard
RBU45302,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu45302,House,449000.0,6.0,420.0,Fully renovated,4.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU45313,https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu45313,House,399000.0,3.0,158.0,Fully renovated,4.0,,,,1.0,,,residence,3582.0,koersel,standard
RBU45484,https://immovlan.be/en/detail/villa/for-sale/7520/templeuve/rbu45484,House,530000.0,4.0,260.0,Excellent,4.0,0.0,,,1.0,0.0,,villa,7520.0,templeuve,standard
RBU45576,https://immovlan.be/en/detail/residence/for-sale/2221/booischot/rbu45576,House,549000.0,8.0,351.0,nan,2.0,0.0,,,,,,residence,2221.0,booischot,standard
RBU45967,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu45967,House,540000.0,3.0,127.0,nan,2.0,,,,,,,residence,1500.0,halle,standard
RBU45971,https://immovlan.be/en/detail/residence/for-sale/2221/booischot/rbu45971,House,220000.0,3.0,131.0,To be renovated,3.0,0.0,,,,,,residence,2221.0,booischot,standard
RBU46084,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu46084,House,420000.0,3.0,146.0,nan,3.0,,,,,,,residence,3800.0,sint-truiden,standard
RBU46268,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu46268,House,469000.0,3.0,158.0,Excellent,,,,,,,,residence,3800.0,sint-truiden,standard
RBU46304,https://immovlan.be/en/detail/residence/for-sale/3300/tienen/rbu46304,House,170000.0,1.0,117.0,To be renovated,2.0,,,,,,,residence,3300.0,tienen,standard
RBU46308,https://immovlan.be/en/detail/residence/for-sale/2221/booischot/rbu46308,House,545000.0,3.0,325.0,Excellent,,,,,,,,residence,2221.0,booischot,standard
RBU46847,https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbu46847,House,120000.0,1.0,50.0,To be renovated,2.0,0.0,,,,,,residence,9120.0,beveren,standard
RBU46917,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu46917,House,445000.0,3.0,170.0,nan,2.0,,,,,,,residence,3580.0,beringen,standard
RBU46919,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu46919,House,445000.0,3.0,170.0,nan,2.0,,,,,,,residence,3580.0,beringen,standard
RBU46942,https://immovlan.be/en/detail/residence/for-sale/9402/meerbeke/rbu46942,House,289000.0,3.0,155.0,To be renovated,3.0,0.0,,,1.0,,,residence,9402.0,meerbeke,standard
RBU46943,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu46943,House,289000.0,3.0,155.0,To be renovated,3.0,0.0,,,1.0,,,residence,9400.0,ninove,standard
RBU46988,https://immovlan.be/en/detail/residence/for-sale/9940/evergem/rbu46988,House,549000.0,3.0,196.0,Excellent,3.0,0.0,,,1.0,1.0,,residence,9940.0,evergem,standard
RBU46994,https://immovlan.be/en/detail/residence/for-sale/9402/meerbeke/rbu46994,House,269000.0,2.0,160.0,Normal,2.0,0.0,,,,0.0,,residence,9402.0,meerbeke,standard
RBU47062,https://immovlan.be/en/detail/residence/for-sale/9402/meerbeke/rbu47062,House,345000.0,3.0,150.0,To be renovated,2.0,0.0,,,,,,residence,9402.0,meerbeke,standard
RBU47174,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu47174,House,375000.0,3.0,168.0,nan,2.0,,,,,,,residence,3583.0,paal,standard
RBU47188,https://immovlan.be/en/detail/residence/for-sale/9400/nederhasselt/rbu47188,House,449000.0,4.0,249.0,Normal,,,,,,1.0,,residence,9400.0,nederhasselt,standard
RBU47242,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu47242,House,345000.0,2.0,196.0,Normal,,0.0,,,,,,residence,9400.0,ninove,standard
RBU47759,https://immovlan.be/en/detail/residence/for-sale/2223/schriek/rbu47759,House,1295000.0,5.0,336.0,Normal,4.0,0.0,,,,,,residence,2223.0,schriek,standard
RBU47766,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu47766,House,449000.0,4.0,215.0,Normal,4.0,,,,,,,residence,9400.0,ninove,standard
RBU47819,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu47819,House,229000.0,3.0,149.0,Normal,3.0,1.0,,,1.0,,,residence,3580.0,beringen,standard
RBU47871,https://immovlan.be/en/detail/villa/for-sale/8792/desselgem/rbu47871,House,595000.0,5.0,200.0,To demolish,4.0,,,1.0,1.0,0.0,,villa,8792.0,desselgem,standard
RBU47899,https://immovlan.be/en/detail/residence/for-sale/9940/ertvelde/rbu47899,House,590000.0,4.0,241.0,nan,3.0,,,,,,,residence,9940.0,ertvelde,standard
RBU48014,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbu48014,House,420423.0,3.0,139.0,New,4.0,,,,,,,residence,9200.0,dendermonde,standard
RBU48095,https://immovlan.be/en/detail/residence/for-sale/9130/kieldrecht/rbu48095,House,265000.0,3.0,182.0,Normal,3.0,0.0,,,,,,residence,9130.0,kieldrecht,standard
RBU48100,https://immovlan.be/en/detail/residence/for-sale/9404/aspelare/rbu48100,House,398000.0,6.0,325.0,nan,3.0,,,,,,,residence,9404.0,aspelare,standard
RBU48244,https://immovlan.be/en/detail/mixed-building/for-sale/8792/desselgem/rbu48244,Other,449000.0,4.0,435.0,Normal,2.0,,,,1.0,0.0,,mixed-building,8792.0,desselgem,standard
RBU48387,https://immovlan.be/en/detail/residence/for-sale/9940/evergem/rbu48387,House,249000.0,3.0,112.0,Normal,2.0,,,,,,,residence,9940.0,evergem,standard
RBU48395,https://immovlan.be/en/detail/bungalow/for-sale/8790/waregem/rbu48395,Other,465000.0,4.0,192.0,Normal,4.0,0.0,,1.0,,0.0,,bungalow,8790.0,waregem,standard
RBU48396,https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbu48396,House,485000.0,4.0,200.0,To be renovated,4.0,,,1.0,1.0,0.0,,residence,8790.0,waregem,standard
RBU48456,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu48456,House,456400.0,4.0,167.0,New,3.0,0.0,,,,,,residence,3800.0,sint-truiden,standard
RBU48457,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu48457,House,456400.0,4.0,167.0,New,3.0,0.0,,,,,,residence,3800.0,sint-truiden,standard
RBU48458,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu48458,House,456400.0,4.0,167.0,New,3.0,0.0,,,,,,residence,3800.0,sint-truiden,standard
RBU48459,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu48459,House,456400.0,4.0,167.0,New,3.0,0.0,,,,,,residence,3800.0,sint-truiden,standard
RBU48503,https://immovlan.be/en/detail/residence/for-sale/9940/evergem/rbu48503,House,189000.0,2.0,87.0,nan,3.0,,,,,,,residence,9940.0,evergem,standard
RBU48571,https://immovlan.be/en/detail/residence/for-sale/2223/schriek/rbu48571,House,1094000.0,5.0,408.0,Excellent,4.0,,,,1.0,,,residence,2223.0,schriek,standard
RBU49080,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu49080,House,429000.0,3.0,146.0,nan,2.0,,,,,,,residence,1500.0,halle,standard
RBU49081,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu49081,House,339000.0,3.0,146.0,nan,2.0,,,,,,,residence,1500.0,halle,standard
RBU49305,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu49305,House,265000.0,3.0,105.0,To renovate,,,,,,,,residence,1500.0,halle,standard
RBU49316,https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbu49316,House,220000.0,3.0,109.0,To be renovated,2.0,0.0,,,1.0,0.0,,residence,9120.0,beveren,standard
RBU49317,https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbu49317,House,340000.0,3.0,199.0,To be renovated,3.0,0.0,,1.0,1.0,0.0,,residence,9120.0,beveren,standard
RBU49458,https://immovlan.be/en/detail/residence/for-sale/9940/evergem/rbu49458,House,465000.0,4.0,184.0,Excellent,3.0,,,,1.0,0.0,,residence,9940.0,evergem,standard
RBU49615,https://immovlan.be/en/detail/residence/for-sale/2222/itegem/rbu49615,House,720000.0,6.0,405.0,To be renovated,4.0,0.0,,,,,,residence,2222.0,itegem,standard
RBU49659,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu49659,House,498000.0,4.0,297.0,nan,2.0,,,,,,,residence,1500.0,halle,standard
RBU49753,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu49753,House,319000.0,3.0,130.0,To renovate,3.0,0.0,,,1.0,,,residence,9400.0,ninove,standard
RBU49782,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu49782,House,549000.0,5.0,256.0,New,4.0,,,,1.0,,,residence,3580.0,beringen,standard
RBU49812,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu49812,House,489000.0,3.0,185.0,Excellent,4.0,,,,,,,residence,3800.0,sint-truiden,standard
RBU49933,https://immovlan.be/en/detail/residence/for-sale/7540/melles/rbu49933,House,259000.0,3.0,181.0,To renovate,3.0,0.0,,,1.0,0.0,,residence,7540.0,melles,standard
RBU50008,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu50008,House,575000.0,4.0,254.0,Excellent,3.0,,,,,,,residence,9400.0,ninove,standard
RBU50236,https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu50236,House,275000.0,3.0,107.0,To be renovated,3.0,,,,,0.0,,residence,1501.0,buizingen,standard
RBU50286,https://immovlan.be/en/detail/villa/for-sale/9400/ninove/rbu50286,House,525000.0,4.0,200.0,To be renovated,4.0,0.0,,,,0.0,,villa,9400.0,ninove,standard
RBU50287,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu50287,House,265000.0,3.0,188.0,To be renovated,2.0,0.0,,,,,,residence,9400.0,ninove,standard
RBU50289,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu50289,House,289000.0,3.0,120.0,To be renovated,3.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU50311,https://immovlan.be/en/detail/residence/for-sale/2223/schriek/rbu50311,House,249000.0,4.0,237.0,To be renovated,,0.0,,,,,,residence,2223.0,schriek,standard
RBU50433,https://immovlan.be/en/detail/residence/for-sale/9403/neigem/rbu50433,House,375000.0,3.0,160.0,Normal,2.0,0.0,,,,,,residence,9403.0,neigem,standard
RBU50470,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu50470,House,795000.0,6.0,486.0,nan,4.0,,,,,,,residence,3800.0,sint-truiden,standard
RBU50602,https://immovlan.be/en/detail/master-house/for-sale/8793/sint-eloois-vijve/rbu50602,Other,799500.0,4.0,500.0,Normal,3.0,,,1.0,1.0,0.0,,master-house,8793.0,sint-eloois-vijve,standard
RBU50604,https://immovlan.be/en/detail/cottage/for-sale/8792/desselgem/rbu50604,House,2500000.0,5.0,2500.0,Excellent,4.0,,,1.0,,0.0,,cottage,8792.0,desselgem,standard
RBU50674,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu50674,House,549000.0,4.0,289.0,New,4.0,0.0,,,1.0,,,residence,2220.0,heist-op-den-berg,standard
RBU50737,https://immovlan.be/en/detail/residence/for-sale/2222/itegem/rbu50737,House,272000.0,2.0,294.0,To be renovated,2.0,,,,,,,residence,2222.0,itegem,standard
RBU50897,https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu50897,House,225000.0,3.0,198.0,nan,2.0,,,,,,,residence,3582.0,koersel,standard
RBU51048,https://immovlan.be/en/detail/mixed-building/for-sale/8792/desselgem/rbu51048,Other,150000.0,,46.0,New,2.0,,,,,0.0,,mixed-building,8792.0,desselgem,standard
RBU51053,https://immovlan.be/en/detail/villa/for-sale/7700/mouscron/rbu51053,House,930000.0,4.0,277.0,Excellent,4.0,0.0,,1.0,,0.0,,villa,7700.0,mouscron,standard
RBU51141,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu51141,House,239000.0,4.0,215.0,nan,2.0,,,,,,,residence,3580.0,beringen,standard
RBU51339,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu51339,House,374000.0,3.0,189.0,Normal,4.0,0.0,,,,,,residence,2220.0,heist-op-den-berg,standard
RBU51504,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu51504,House,299000.0,3.0,170.0,nan,2.0,,,,,,,residence,3583.0,paal,standard
RBU51591,https://immovlan.be/en/detail/bungalow/for-sale/2222/itegem/rbu51591,Other,352927.0,2.0,80.0,New,3.0,0.0,,,,,,bungalow,2222.0,itegem,standard
RBU51592,https://immovlan.be/en/detail/bungalow/for-sale/2222/itegem/rbu51592,Other,437622.0,2.0,95.0,New,4.0,0.0,,,,,,bungalow,2222.0,itegem,standard
RBU51639,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu51639,House,425000.0,3.0,241.0,Normal,3.0,0.0,,,,,,residence,3800.0,sint-truiden,standard
RBU51654,https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbu51654,House,548000.0,3.0,200.0,New,3.0,0.0,,1.0,1.0,0.0,,residence,8790.0,waregem,standard
RBU51724,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu51724,House,369000.0,3.0,182.0,nan,,,,,,,,residence,3800.0,sint-truiden,standard
RBU51725,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu51725,House,165000.0,3.0,112.0,To be renovated,2.0,,,,,,,residence,3800.0,sint-truiden,standard
RBU51736,https://immovlan.be/en/detail/residence/for-sale/3300/tienen/rbu51736,House,330000.0,3.0,121.0,nan,,,,,,,,residence,3300.0,tienen,standard
RBU51824,https://immovlan.be/en/detail/residence/for-sale/9130/kieldrecht/rbu51824,House,245000.0,3.0,146.0,Normal,2.0,0.0,,,,,,residence,9130.0,kieldrecht,standard
RBU52079,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu52079,House,599000.0,3.0,198.0,Excellent,,0.0,,,,,,residence,1500.0,halle,standard
RBU52103,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu52103,House,409000.0,3.0,177.0,nan,,,,,,,,residence,3800.0,sint-truiden,standard
RBU52115,https://immovlan.be/en/detail/residence/for-sale/3806/velm/rbu52115,House,350000.0,3.0,182.0,Excellent,,,,,,,,residence,3806.0,velm,standard
RBU52204,https://immovlan.be/en/detail/residence/for-sale/1853/strombeek-bever/rbu52204,House,425000.0,3.0,180.0,nan,2.0,,,,,,,residence,1853.0,strombeek-bever,standard
RBU52238,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu52238,House,229000.0,3.0,136.0,nan,,,,,,,,residence,3800.0,sint-truiden,standard
RBU52300,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu52300,House,425000.0,,317.0,nan,2.0,,,,,,,residence,1500.0,halle,standard
RBU52340,https://immovlan.be/en/detail/residence/for-sale/1850/grimbergen/rbu52340,House,525000.0,4.0,209.0,To be renovated,,0.0,,,,,,residence,1850.0,grimbergen,standard
RBU52399,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu52399,House,329000.0,2.0,115.0,nan,2.0,,,,,,,residence,1500.0,halle,standard
RBU52416,https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu52416,House,295000.0,3.0,140.0,Normal,,0.0,,,,,,residence,1502.0,lembeek,standard
RBU52439,https://immovlan.be/en/detail/bungalow/for-sale/2220/heist-op-den-berg/rbu52439,Other,550000.0,2.0,170.0,Normal,4.0,0.0,,,,,,bungalow,2220.0,heist-op-den-berg,standard
RBU52492,https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbu52492,House,299000.0,2.0,120.0,Normal,2.0,0.0,,1.0,,,,residence,9120.0,beveren,standard
RBU55420,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu55420,House,145000.0,2.0,81.0,To renovate,,0.0,,,,,,residence,9400.0,ninove,standard
RBU55421,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu55421,House,145000.0,2.0,83.0,Normal,,,,,,,,residence,9400.0,ninove,standard
RBU55456,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu55456,House,417000.0,4.0,183.0,New,,0.0,,,,,,residence,2220.0,heist-op-den-berg,standard
RBU55457,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu55457,House,445000.0,4.0,183.0,New,,0.0,,,,,,residence,2220.0,heist-op-den-berg,standard
RBU55458,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu55458,House,444706.0,4.0,208.0,New,,0.0,,,,,,residence,2220.0,heist-op-den-berg,standard
RBU55519,https://immovlan.be/en/detail/residence/for-sale/9940/evergem/rbu55519,House,319000.0,2.0,110.0,Normal,,0.0,,,,,,residence,9940.0,evergem,standard
RBU55525,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu55525,House,275000.0,2.0,182.0,nan,3.0,,,,,,,residence,3800.0,sint-truiden,standard
RBU55526,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu55526,House,245000.0,4.0,192.0,nan,2.0,,,,,,,residence,3583.0,paal,standard
RBU55625,https://immovlan.be/en/detail/residence/for-sale/8830/hooglede/rbu55625,House,685000.0,4.0,300.0,Excellent,,,,,,,,residence,8830.0,hooglede,standard
RBU55682,https://immovlan.be/en/detail/residence/for-sale/2222/itegem/rbu55682,House,798000.0,5.0,292.0,Normal,4.0,0.0,,,,,,residence,2222.0,itegem,standard
RBU55693,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu55693,House,299000.0,4.0,168.0,nan,3.0,0.0,,,1.0,0.0,,residence,9400.0,ninove,standard
RBU55903,https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbu55903,House,389000.0,4.0,190.0,Normal,2.0,0.0,,,,,,residence,9120.0,beveren,standard
RBU56061,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu56061,House,365000.0,4.0,218.0,To be renovated,3.0,,,,1.0,0.0,,residence,1500.0,halle,standard
RBU56124,https://immovlan.be/en/detail/residence/for-sale/8791/beveren-leie/rbu56124,House,499500.0,2.0,334.0,Excellent,3.0,,,,1.0,0.0,,residence,8791.0,beveren-leie,standard
RBU56126,https://immovlan.be/en/detail/residence/for-sale/8793/sint-eloois-vijve/rbu56126,House,249500.0,4.0,200.0,Normal,3.0,0.0,,1.0,,0.0,,residence,8793.0,sint-eloois-vijve,standard
RBU56131,https://immovlan.be/en/detail/villa/for-sale/7503/froyennes/rbu56131,House,695000.0,3.0,237.0,Normal,4.0,,,,1.0,1.0,,villa,7503.0,froyennes,standard
RBU56162,https://immovlan.be/en/detail/residence/for-sale/2223/schriek/rbu56162,House,835000.0,5.0,305.0,New,4.0,,,,,,,residence,2223.0,schriek,standard
RBU56164,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu56164,House,475000.0,4.0,243.0,nan,,,,,,,,residence,2220.0,heist-op-den-berg,standard
RBU56179,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu56179,House,289000.0,5.0,365.0,New,4.0,,,,,0.0,,residence,3583.0,paal,standard
RBU56331,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu56331,House,355000.0,2.0,156.0,To renovate,,,,,,,,residence,1500.0,halle,standard
RBU56366,https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu56366,House,330000.0,3.0,185.0,Normal,4.0,,,,,,,residence,3582.0,koersel,standard
RBU56371,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu56371,House,415000.0,3.0,151.0,Normal,4.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU56741,https://immovlan.be/en/detail/residence/for-sale/9940/evergem/rbu56741,House,389000.0,4.0,175.0,Normal,3.0,,,,1.0,0.0,,residence,9940.0,evergem,standard
RBU56902,https://immovlan.be/en/detail/residence/for-sale/2222/itegem/rbu56902,House,649000.0,7.0,439.0,Normal,4.0,0.0,,,,,,residence,2222.0,itegem,standard
RBU56910,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu56910,House,469000.0,3.0,208.0,nan,2.0,,,,,,,residence,1500.0,halle,standard
RBU56946,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu56946,House,335000.0,3.0,143.0,nan,2.0,,,,,,,residence,3583.0,paal,standard
RBU57053,https://immovlan.be/en/detail/residence/for-sale/1300/wavre/rbu57053,House,399000.0,4.0,165.0,To be renovated,4.0,,,,,,,residence,1300.0,wavre,standard
RBU57057,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu57057,House,729000.0,5.0,340.0,nan,4.0,,,,,,,residence,3800.0,sint-truiden,standard
RBU57169,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu57169,House,330000.0,4.0,243.0,nan,4.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU57212,https://immovlan.be/en/detail/residence/for-sale/2222/itegem/rbu57212,House,565000.0,4.0,209.0,Normal,4.0,0.0,,,,,,residence,2222.0,itegem,standard
RBU57692,https://immovlan.be/en/detail/residence/for-sale/3581/beverlo/rbu57692,House,630000.0,4.0,236.0,nan,2.0,,,,,,,residence,3581.0,beverlo,standard
RBU57839,https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/rbu57839,Other,269000.0,,125.0,Normal,2.0,,,,1.0,0.0,,mixed-building,7500.0,tournai,standard
RBU57842,https://immovlan.be/en/detail/residence/for-sale/9940/ertvelde/rbu57842,House,595000.0,4.0,187.0,nan,4.0,,,,,1.0,,residence,9940.0,ertvelde,standard
RBU58270,https://immovlan.be/en/detail/residence/for-sale/9400/ninove/rbu58270,House,495000.0,4.0,255.0,Normal,,0.0,,,,,,residence,9400.0,ninove,standard
RBU58396,https://immovlan.be/en/detail/residence/for-sale/2220/heist-op-den-berg/rbu58396,House,315000.0,3.0,174.0,nan,,,,,,,,residence,2220.0,heist-op-den-berg,standard
RBU58487,https://immovlan.be/en/detail/villa/for-sale/8301/duinbergen/rbu58487,House,1275500.0,5.0,200.0,New,,,,,,,,villa,8301.0,duinbergen,standard
RBU58498,https://immovlan.be/en/detail/residence/for-sale/8670/oostduinkerke/rbu58498,House,333000.0,2.0,80.0,nan,2.0,1.0,,,,,,residence,8670.0,oostduinkerke,standard
RBU58540,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu58540,House,299000.0,4.0,186.0,nan,4.0,,,,,,,residence,3800.0,sint-truiden,standard
RBU58558,https://immovlan.be/en/detail/residence/for-sale/9200/dendermonde/rbu58558,House,399000.0,3.0,178.0,Normal,4.0,0.0,,,1.0,,,residence,9200.0,dendermonde,standard
RBU58563,https://immovlan.be/en/detail/residence/for-sale/9120/haasdonk/rbu58563,House,698000.0,4.0,225.0,New,3.0,0.0,,,,,,residence,9120.0,haasdonk,standard
RBU58826,https://immovlan.be/en/detail/residence/for-sale/3580/beringen/rbu58826,House,415000.0,3.0,,Normal,3.0,0.0,,,,,,residence,3580.0,beringen,standard
RBU58879,https://immovlan.be/en/detail/residence/for-sale/1850/grimbergen/rbu58879,House,285000.0,1.0,145.0,To be renovated,4.0,0.0,,,,,,residence,1850.0,grimbergen,standard
RBU58927,https://immovlan.be/en/detail/master-house/for-sale/8790/waregem/rbu58927,Other,245000.0,3.0,185.0,To be renovated,3.0,0.0,,1.0,,0.0,,master-house,8790.0,waregem,standard
RBU58983,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu58983,House,565000.0,3.0,172.0,nan,3.0,,,,,,,residence,1500.0,halle,standard
RBU58984,https://immovlan.be/en/detail/residence/for-sale/2223/schriek/rbu58984,House,248000.0,3.0,235.0,To be renovated,4.0,,,,,0.0,,residence,2223.0,schriek,standard
RBU59253,https://immovlan.be/en/detail/residence/for-sale/9950/waarschoot/rbu59253,House,426817.0,3.0,162.0,New,2.0,,,,,,,residence,9950.0,waarschoot,standard
RBU59254,https://immovlan.be/en/detail/residence/for-sale/9950/waarschoot/rbu59254,House,489781.0,3.0,180.0,New,3.0,,,,,,,residence,9950.0,waarschoot,standard
RBU59288,https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu59288,House,675000.0,5.0,309.0,Excellent,4.0,,,,,,,residence,3800.0,sint-truiden,standard
RBU59298,https://immovlan.be/en/detail/residence/for-sale/3582/koersel/rbu59298,House,399000.0,3.0,133.0,Excellent,4.0,,,,1.0,,,residence,3582.0,koersel,standard
RBU59302,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbu59302,House,295000.0,3.0,178.0,nan,4.0,,,,1.0,,,residence,3583.0,paal,standard
RBU59308,https://immovlan.be/en/detail/villa/for-sale/3582/koersel/rbu59308,House,1245000.0,4.0,347.0,Excellent,4.0,0.0,,,1.0,1.0,,villa,3582.0,koersel,standard
RBU59315,https://immovlan.be/en/detail/residence/for-sale/3300/kumtich/rbu59315,House,295000.0,3.0,185.0,To be renovated,4.0,,,,,,,residence,3300.0,kumtich,standard
RBU59337,https://immovlan.be/en/detail/residence/for-sale/8790/waregem/rbu59337,House,299000.0,5.0,224.0,nan,3.0,,,,,,,residence,8790.0,waregem,standard
RBU59347,https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbu59347,House,530000.0,4.0,254.0,Normal,3.0,0.0,,,,,,residence,9120.0,beveren,standard
RBU59348,https://immovlan.be/en/detail/residence/for-sale/1850/grimbergen/rbu59348,House,425000.0,3.0,145.0,Fully renovated,2.0,0.0,,,,0.0,,residence,1850.0,grimbergen,standard
RBU59374,https://immovlan.be/en/detail/residence/for-sale/9940/kluizen/rbu59374,House,345000.0,3.0,135.0,nan,2.0,,,,,,,residence,9940.0,kluizen,standard
RBU59380,https://immovlan.be/en/detail/villa/for-sale/2222/itegem/rbu59380,House,1490000.0,4.0,524.0,Excellent,4.0,,,,1.0,1.0,,villa,2222.0,itegem,standard
RBU59414,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbu59414,House,279000.0,3.0,130.0,nan,2.0,,,,,,,residence,1500.0,halle,standard
RBU59431,https://immovlan.be/en/detail/bungalow/for-sale/9940/evergem/rbu59431,Other,318000.0,3.0,127.0,nan,2.0,,,,,,,bungalow,9940.0,evergem,standard
RBU59433,https://immovlan.be/en/detail/residence/for-sale/1502/lembeek/rbu59433,House,299000.0,4.0,135.0,To be renovated,,0.0,,,,,,residence,1502.0,lembeek,standard
RBU59459,https://immovlan.be/en/detail/residence/for-sale/2560/nijlen/rbu59459,House,360000.0,3.0,190.0,To be renovated,3.0,0.0,,1.0,,,,residence,2560.0,nijlen,standard
RBU59638,https://immovlan.be/en/detail/residence/for-sale/9400/nederhasselt/rbu59638,House,540000.0,3.0,198.0,New,4.0,0.0,,,1.0,0.0,,residence,9400.0,nederhasselt,standard
