,property_id,url,property_type,price,rooms,area,state,has_open_fire,property_subtype,postal_code,locality,sale_type,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,price_per_m2,log_price_m2,cluster,is_luxurious
6895,vbb16140,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb16140,Apartment,545000.0,4.0,160.0,Under construction,,apartment,7000.0,mons,standard,,,1.0,1.0,,,3406.25,8.133367258411555,0.0,False
6896,vbb27910,https://immovlan.be/en/detail/triplex/for-sale/7000/mons/vbb27910,Apartment,310000.0,3.0,147.0,New,,triplex,7000.0,mons,standard,,0.0,1.0,0.0,,,2108.843537414966,7.653894989682593,0.0,False
6897,vbb16139,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb16139,Apartment,305000.0,3.0,105.0,Under construction,,apartment,7000.0,mons,standard,,,1.0,1.0,,,2904.7619047619046,7.974106705432026,0.0,False
6898,vbb40710,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb40710,Apartment,305000.0,3.0,136.0,,,apartment,7000.0,mons,standard,,0.0,0.0,,,,2242.6470588235293,7.715412169853496,0.0,False
6899,vbc28747,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc28747,Apartment,525000.0,3.0,142.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,Super equipped,3697.1830985915494,8.2153264839725,0.0,False
6900,vbc28748,https://immovlan.be/en/detail/apartment/for-sale/7030/saint-symphorien/vbc28748,Apartment,525000.0,3.0,142.0,New,,apartment,7030.0,saint-symphorien,standard,4.0,0.0,1.0,0.0,,Super equipped,3697.1830985915494,8.2153264839725,0.0,False
6901,vbc32775,https://immovlan.be/en/detail/apartment/for-sale/7030/saint-symphorien/vbc32775,Apartment,238000.0,1.0,94.0,New,,apartment,7030.0,saint-symphorien,standard,4.0,0.0,1.0,0.0,,Super equipped,2531.9148936170213,7.836731170383608,0.0,False
6902,vwd13105,https://immovlan.be/en/detail/apartment/for-sale/7022/hyon/vwd13105,Apartment,145000.0,1.0,65.0,Normal,,apartment,7022.0,hyon,standard,2.0,,,,,Partially equipped,2230.769230769231,7.710101751507074,0.0,False
6903,vbc32774,https://immovlan.be/en/detail/apartment/for-sale/7030/saint-symphorien/vbc32774,Apartment,275000.0,2.0,97.0,New,,apartment,7030.0,saint-symphorien,standard,4.0,0.0,1.0,0.0,,Super equipped,2835.0515463917527,7.949815398145326,0.0,False
6904,vwd13161,https://immovlan.be/en/detail/apartment/for-sale/7020/nimy/vwd13161,Apartment,225000.0,2.0,93.0,Normal,,apartment,7020.0,nimy,standard,,,1.0,,,Fully equipped,2419.3548387096776,7.7912561880333016,0.0,False
6905,vbc88004,https://immovlan.be/en/detail/apartment/for-sale/7033/cuesmes/vbc88004,Apartment,120000.0,2.0,115.0,Normal,,apartment,7033.0,cuesmes,standard,2.0,0.0,1.0,0.0,,Fully equipped,1043.4782608695652,6.950314893400933,0.0,False
6906,vbc71214,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc71214,Apartment,180000.0,2.0,105.0,,,apartment,7000.0,mons,standard,2.0,,0.0,1.0,,,1714.2857142857142,7.446751779714824,0.0,False
6907,vbc91953,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc91953,Apartment,235000.0,2.0,86.0,Excellent,,apartment,7000.0,mons,standard,2.0,0.0,1.0,1.0,No,Fully equipped,2732.5581395348836,7.912993496872788,0.0,False
6908,vbc95160,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc95160,Apartment,85000.0,1.0,46.0,To be renovated,,apartment,7000.0,mons,standard,3.0,0.0,,,,,1847.8260869565217,7.521765138983358,0.0,False
6909,vbc96924,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc96924,Apartment,220000.0,3.0,110.0,,,apartment,7000.0,mons,standard,2.0,,1.0,0.0,,,2000.0,7.600902459542082,0.0,False
6910,vbc96925,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc96925,Apartment,180000.0,2.0,75.0,,,apartment,7000.0,mons,standard,2.0,,1.0,0.0,,,2400.0,7.783224016336037,0.0,False
6911,vbc96926,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc96926,Apartment,180000.0,2.0,75.0,,,apartment,7000.0,mons,standard,2.0,,0.0,0.0,,,2400.0,7.783224016336037,0.0,False
6912,vbc97741,https://immovlan.be/en/detail/apartment/for-sale/7020/maisieres/vbc97741,Apartment,299000.0,3.0,120.0,Excellent,,apartment,7020.0,maisieres,standard,,,,,,,2491.6666666666665,7.820707109590778,0.0,False
6913,vbd05693,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd05693,Apartment,197000.0,2.0,98.0,Excellent,,apartment,7000.0,mons,standard,,,1.0,,,Super equipped,2010.204081632653,7.605991529049554,0.0,False
6914,vbd08357,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd08357,Apartment,100000.0,1.0,40.0,Normal,,apartment,7000.0,mons,standard,2.0,,0.0,0.0,,,2500.0,7.824046010856292,0.0,False
6915,vbc98816,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc98816,Apartment,170000.0,2.0,77.0,Excellent,,apartment,7000.0,mons,standard,,,,,,,2207.7922077922076,7.699748294178715,0.0,False
6916,vbd06764,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd06764,Apartment,225000.0,3.0,106.0,Normal,,apartment,7000.0,mons,standard,,0.0,1.0,,No,,2122.6415094339623,7.66041658707449,0.0,False
6917,vbc82350,https://immovlan.be/en/detail/apartment/for-sale/7030/saint-symphorien/vbc82350,Apartment,250000.0,2.0,91.0,,,apartment,7030.0,saint-symphorien,standard,,,1.0,1.0,,Fully equipped,2747.252747252747,7.918356690327533,0.0,False
6918,vbd18839,https://immovlan.be/en/detail/ground-floor/for-sale/7000/mons/vbd18839,Other,219000.0,2.0,82.0,Normal,,ground-floor,7000.0,mons,standard,2.0,0.0,1.0,1.0,No,Fully equipped,2670.731707317073,7.890107761534384,0.0,False
6920,vwd14797,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vwd14797,Apartment,110000.0,1.0,47.0,Normal,,apartment,7000.0,mons,standard,2.0,,0.0,0.0,,Fully equipped,2340.425531914894,7.758088043064495,0.0,False
6921,vbd24401,https://immovlan.be/en/detail/ground-floor/for-sale/7000/mons/vbd24401,Other,235300.0,1.0,61.0,,,ground-floor,7000.0,mons,standard,2.0,0.0,1.0,1.0,,,3857.377049180328,8.257742710542143,0.0,False
6922,vbd23955,https://immovlan.be/en/detail/apartment/for-sale/7020/maisieres/vbd23955,Apartment,229000.0,2.0,70.0,Excellent,,apartment,7020.0,maisieres,standard,,,,,,,3271.4285714285716,8.092982040487017,0.0,False
6923,vbd24402,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd24402,Apartment,281815.0,2.0,86.0,,,apartment,7000.0,mons,standard,2.0,0.0,1.0,0.0,,,3276.9186046511627,8.09465881001718,0.0,False
6924,vbd27436,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27436,Apartment,315000.0,2.0,105.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,1.0,,,3000.0,8.006367567650246,0.0,False
6925,vbd26126,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd26126,Apartment,327205.0,3.0,95.0,,,apartment,7000.0,mons,standard,2.0,0.0,1.0,0.0,,,3444.2631578947367,8.144465273167027,0.0,False
6926,vbd27435,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27435,Apartment,242000.0,1.0,94.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,2574.468085106383,7.85339822286882,0.0,False
6927,vbd27441,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27441,Apartment,320000.0,2.0,107.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,2990.654205607477,8.003247440314004,0.0,False
6928,vbd27442,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27442,Apartment,279000.0,2.0,95.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,2936.842105263158,7.985090169202961,0.0,False
6929,vbd27443,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27443,Apartment,275000.0,2.0,95.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,2894.7368421052633,7.970649485048168,0.0,False
6930,vbd27444,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27444,Apartment,284000.0,2.0,97.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,2927.8350515463917,7.98201853863996,0.0,False
6931,vbd27445,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27445,Apartment,324000.0,2.0,107.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,3028.03738317757,8.015669960312561,0.0,False
6932,vbd27446,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27446,Apartment,283000.0,2.0,95.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,2978.9473684210525,7.999325285024834,0.0,False
6933,vbd27447,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27447,Apartment,280000.0,2.0,95.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,2947.3684210526317,7.988667990550846,0.0,False
6934,vbd27448,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27448,Apartment,330000.0,2.0,107.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,3084.11214953271,8.034019098980757,0.0,False
6935,vbd27449,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27449,Apartment,539000.0,3.0,147.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,3666.6666666666665,8.207038263112398,0.0,False
6936,vbd27450,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd27450,Apartment,525000.0,3.0,144.0,New,,apartment,7000.0,mons,standard,4.0,0.0,1.0,0.0,,,3645.8333333333335,8.20134024199776,0.0,False
6937,vbd27451,https://immovlan.be/en/detail/apartment/for-sale/7030/saint-symphorien/vbd27451,Apartment,309000.0,2.0,107.0,New,,apartment,7030.0,saint-symphorien,standard,4.0,0.0,1.0,0.0,,,2887.8504672897197,7.968267721417976,0.0,False
6939,vbd28813,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd28813,Apartment,250000.0,2.0,108.0,Normal,,apartment,7000.0,mons,standard,2.0,,,,,Fully equipped,2314.814814814815,7.747084969720164,0.0,False
6940,vbd29610,https://immovlan.be/en/detail/apartment/for-sale/7012/jemappes/vbd29610,Apartment,299900.0,2.0,100.0,,,apartment,7012.0,jemappes,standard,3.0,0.0,1.0,1.0,,,2999.0,8.00603417874901,0.0,False
6941,vbd29611,https://immovlan.be/en/detail/apartment/for-sale/7012/jemappes/vbd29611,Apartment,284500.0,3.0,100.0,,,apartment,7012.0,jemappes,standard,,0.0,1.0,1.0,,,2845.0,7.953318346560431,0.0,False
6942,vbb77934,https://immovlan.be/en/detail/duplex/for-sale/7034/saint-denis/vbb77934,Apartment,375000.0,4.0,270.0,Excellent,,duplex,7034.0,saint-denis,standard,2.0,,1.0,1.0,,,1388.888888888889,7.236259345954173,0.0,False
6943,vbd29612,https://immovlan.be/en/detail/apartment/for-sale/7012/jemappes/vbd29612,Apartment,284500.0,3.0,100.0,,,apartment,7012.0,jemappes,standard,,0.0,1.0,1.0,,,2845.0,7.953318346560431,0.0,False
6948,vbd46167,https://immovlan.be/en/detail/apartment/for-sale/7012/jemappes/vbd46167,Apartment,189000.0,2.0,81.0,Excellent,,apartment,7012.0,jemappes,standard,2.0,0.0,1.0,0.0,No,Fully equipped,2333.3333333333335,7.755053139369341,0.0,False
6949,vbd30454,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd30454,Apartment,150000.0,2.0,82.0,Normal,,apartment,7000.0,mons,standard,2.0,0.0,1.0,0.0,,Fully equipped,1829.2682926829268,7.51167132581414,0.0,False
6950,vbd35781,https://immovlan.be/en/detail/apartment/for-sale/7020/nimy/vbd35781,Apartment,105000.0,2.0,99.0,,,apartment,7020.0,nimy,standard,2.0,0.0,0.0,0.0,,,1060.6060606060605,6.96659577900507,0.0,False
6951,vbd34056,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd34056,Apartment,109000.0,1.0,37.0,Normal,,apartment,7000.0,mons,standard,,0.0,1.0,,No,Partially equipped,2945.945945945946,7.988185248567056,0.0,False
6952,vbd30455,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd30455,Apartment,150000.0,2.0,71.0,Normal,,apartment,7000.0,mons,standard,2.0,0.0,1.0,0.0,,Fully equipped,2112.676056338028,7.655710696037078,0.0,False
6954,vbd20143,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd20143,Apartment,269000.0,2.0,108.0,Fully renovated,,apartment,7000.0,mons,standard,2.0,,1.0,1.0,,Super equipped,2490.740740740741,7.820335431459757,0.0,False
6955,vbd39288,https://immovlan.be/en/detail/duplex/for-sale/7030/saint-symphorien/vbd39288,Apartment,209000.0,2.0,86.0,,,duplex,7030.0,saint-symphorien,standard,3.0,,1.0,0.0,,Fully equipped,2430.232558139535,7.79574223469344,0.0,False
6956,vbd39632,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd39632,Apartment,214471.0,2.0,76.0,New,,apartment,7000.0,mons,standard,,,1.0,,,,2821.9868421052633,7.945196469788588,0.0,False
6957,vwd15284,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vwd15284,Apartment,165000.0,2.0,116.0,Normal,,apartment,7000.0,mons,standard,2.0,,1.0,0.0,,Partially equipped,1422.4137931034484,7.2601105617763535,0.0,False
6958,vbb16137,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb16137,Apartment,175000.0,1.0,51.0,,,apartment,7000.0,mons,standard,,,1.0,1.0,,,3431.372549019608,8.140715620181325,0.0,False
6959,vbd40681,https://immovlan.be/en/detail/apartment/for-sale/7020/nimy/vbd40681,Apartment,185000.0,2.0,76.0,Normal,,apartment,7020.0,nimy,standard,3.0,0.0,0.0,1.0,No,Fully equipped,2434.2105263157896,7.797377763774131,0.0,False
6960,vbd43708,https://immovlan.be/en/detail/duplex/for-sale/7000/mons/vbd43708,Apartment,299000.0,3.0,105.0,Excellent,,duplex,7000.0,mons,standard,2.0,0.0,0.0,0.0,,Fully equipped,2847.6190476190477,7.9542385022153,0.0,False
6961,vbb16138,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb16138,Apartment,245000.0,2.0,72.0,Under construction,,apartment,7000.0,mons,standard,,,1.0,1.0,,,3402.777777777778,8.132347370510809,0.0,False
6962,rbu55898,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu55898,Apartment,199000.0,2.0,96.0,Normal,,apartment,9300.0,aalst,standard,3.0,0.0,1.0,0.0,No,Fully equipped,2072.9166666666665,7.636711912238793,0.0,False
6963,rbu58244,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu58244,Apartment,159000.0,2.0,114.0,Excellent,,duplex,9300.0,aalst,standard,,0.0,0.0,0.0,,,1394.7368421052631,7.240461032807873,0.0,False
6964,rbu38183,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu38183,Apartment,259000.0,2.0,80.0,New,,apartment,9300.0,aalst,standard,,0.0,1.0,1.0,,,3237.5,8.082556706007793,0.0,False
6965,rbu38186,https://immovlan.be/en/detail/apartment/for-sale/9308/hofstade/rbu38186,Apartment,259000.0,2.0,80.0,New,,apartment,9308.0,hofstade,standard,,0.0,1.0,1.0,,,3237.5,8.082556706007793,0.0,False
6966,rbu38320,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu38320,Apartment,135000.0,2.0,86.0,,,apartment,9300.0,aalst,standard,2.0,,0.0,0.0,,,1569.7674418604652,7.358682761167059,0.0,False
6967,rbu58243,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu58243,Apartment,189000.0,2.0,119.0,Excellent,,duplex,9300.0,aalst,standard,,0.0,1.0,0.0,,,1588.235294117647,7.37037880093025,0.0,False
6968,rbu36881,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu36881,Apartment,359000.0,3.0,170.0,Normal,,duplex,9300.0,aalst,standard,,0.0,1.0,0.0,,,2111.764705882353,7.655279230420154,0.0,False
6969,rbu55899,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu55899,Apartment,149000.0,2.0,66.0,Normal,,apartment,9300.0,aalst,standard,2.0,0.0,0.0,0.0,No,Fully equipped,2257.5757575757575,7.722046842901171,0.0,False
6970,rbq20577,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbq20577,Apartment,194000.0,2.0,113.0,Normal,,apartment,9300.0,aalst,standard,,0.0,1.0,,,Fully equipped,1716.8141592920354,7.448225619333124,0.0,False
6971,rbs40089,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbs40089,Apartment,345000.0,3.0,173.0,New,,duplex,9300.0,aalst,standard,,0.0,1.0,,No,Fully equipped,1994.2196531791908,7.598008101515718,0.0,False
6972,rwc38557,https://immovlan.be/en/detail/apartment/for-sale/9310/herdersem/rwc38557,Apartment,353050.0,2.0,343.0,Excellent,,apartment,9310.0,herdersem,standard,2.0,,,1.0,No,Super equipped,1029.3002915451896,6.936634521778553,0.0,False
6973,rwc38558,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rwc38558,Apartment,353050.0,2.0,161.0,Excellent,,apartment,9300.0,aalst,standard,2.0,,,1.0,No,Super equipped,2192.8571428571427,7.69296060396003,0.0,False
6974,rbt32225,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbt32225,Apartment,350000.0,2.0,124.0,New,,duplex,9300.0,aalst,standard,,0.0,1.0,1.0,No,,2822.5806451612902,7.94540686786056,0.0,False
6975,rbm33424,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33424,Apartment,331150.0,2.0,91.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3639.010989010989,8.199467217396275,0.0,False
6976,rbm33425,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33425,Apartment,264850.0,1.0,65.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,4074.6153846153848,8.312531637077036,0.0,False
6977,rbt40387,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbt40387,Apartment,315000.0,2.0,134.0,Excellent,,apartment,9300.0,aalst,standard,,0.0,1.0,0.0,,,2350.7462686567164,7.762488117856859,0.0,False
6978,rbm33426,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33426,Apartment,327450.0,2.0,91.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3598.3516483516482,8.18823114412935,0.0,False
6979,rbm33428,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33428,Apartment,268350.0,1.0,66.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,4065.909090909091,8.31039263557855,0.0,False
6980,rbm33434,https://immovlan.be/en/detail/studio/for-sale/9300/aalst/rbm33434,Apartment,217150.0,0.0,53.0,New,,studio,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,4097.169811320755,8.318051724410847,0.0,False
6981,rbm33433,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33433,Apartment,331450.0,2.0,90.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3682.777777777778,8.211422577339272,0.0,False
6982,rbt82117,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbt82117,Apartment,549000.0,2.0,125.0,New,,apartment,9300.0,aalst,standard,,0.0,1.0,1.0,No,,4392.0,8.387539983189367,0.0,False
6983,rbu08939,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu08939,Apartment,491200.0,2.0,125.0,,,apartment,9300.0,aalst,standard,,,1.0,0.0,,,3929.6,8.276292918512768,0.0,False
6984,rbt82527,https://immovlan.be/en/detail/duplex/for-sale/9308/gijzegem/rbt82527,Apartment,214000.0,3.0,122.0,Normal,,duplex,9308.0,gijzegem,standard,,0.0,1.0,0.0,,,1754.0983606557377,7.469710249270732,0.0,False
6985,rbt45511,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbt45511,Apartment,159000.0,1.0,72.0,Normal,,apartment,9300.0,aalst,standard,2.0,,1.0,,No,Fully equipped,2208.3333333333335,7.699993362186313,0.0,False
6986,rbt76983,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbt76983,Apartment,235000.0,4.0,172.0,To be renovated,,apartment,9300.0,aalst,standard,2.0,,0.0,0.0,,,1366.2790697674418,7.219846316312843,0.0,False
6987,rbu11452,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu11452,Apartment,1475000.0,3.0,451.0,Excellent,,apartment,9300.0,aalst,standard,,0.0,1.0,0.0,,,3270.509977827051,8.092701208253379,1.0,True
6988,rbt82526,https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbt82526,Apartment,214000.0,3.0,122.0,Normal,,duplex,9300.0,aalst,standard,,0.0,1.0,0.0,,,1754.0983606557377,7.469710249270732,0.0,False
6989,rbm33396,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33396,Apartment,396450.0,2.0,105.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3775.714285714286,8.236344858543022,0.0,False
6990,rbm33397,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33397,Apartment,249350.0,1.0,65.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3836.153846153846,8.252225541078632,0.0,False
6991,rbm33403,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33403,Apartment,261350.0,1.0,69.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3787.68115942029,8.239509279543809,0.0,False
6992,rbm33402,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33402,Apartment,364650.0,2.0,106.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3440.0943396226417,8.143254174300312,0.0,False
6993,rbm33401,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33401,Apartment,395950.0,2.0,97.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,4081.958762886598,8.314332241135176,0.0,False
6994,rbm33404,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33404,Apartment,416450.0,2.0,110.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3785.909090909091,8.23904131957107,0.0,False
6995,rbm33405,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33405,Apartment,330850.0,2.0,91.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3635.714285714286,8.198560872923355,0.0,False
6996,rbm33406,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33406,Apartment,264350.0,1.0,65.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,4066.923076923077,8.310641991767959,0.0,False
6997,rbm33411,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33411,Apartment,332750.0,2.0,91.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3656.5934065934066,8.204287229740508,0.0,False
6998,rbm33407,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33407,Apartment,265050.0,1.0,66.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,4015.909090909091,8.298019024389527,0.0,False
6999,rbm33412,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33412,Apartment,368250.0,2.0,106.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3474.056603773585,8.15307824021281,0.0,False
7000,rbm33413,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33413,Apartment,261250.0,1.0,69.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3786.231884057971,8.239126577663898,0.0,False
7001,rbm33414,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33414,Apartment,423350.0,2.0,110.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3848.6363636363635,8.255474173278007,0.0,False
7002,rbm33415,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33415,Apartment,330450.0,2.0,91.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3631.3186813186812,8.19735113438175,0.0,False
7003,rbm33416,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33416,Apartment,263350.0,1.0,65.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,4051.5384615384614,8.306851955015897,0.0,False
7004,rbm33417,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33417,Apartment,263850.0,1.0,66.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3997.7272727272725,8.293481296807387,0.0,False
7005,rbm33420,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33420,Apartment,327950.0,2.0,91.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3603.846153846154,8.189756930205032,0.0,False
7006,rbm33421,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33421,Apartment,363950.0,2.0,106.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3433.490566037736,8.141332680434337,0.0,False
7007,rbm33422,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33422,Apartment,259850.0,1.0,69.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3765.942028985507,8.233753315839328,0.0,False
7008,rbm33423,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33423,Apartment,375950.0,2.0,101.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3722.2772277227723,8.222090917964913,0.0,False
7009,rbi71236,https://immovlan.be/en/detail/loft/for-sale/9300/aalst/rbi71236,Apartment,397000.0,3.0,136.0,Fully renovated,,loft,9300.0,aalst,standard,,,1.0,,,Fully equipped,2919.1176470588234,7.979036673933275,0.0,False
7010,rbu16111,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu16111,Apartment,950000.0,2.0,150.0,New,,apartment,9300.0,aalst,standard,,0.0,1.0,0.0,,,6333.333333333333,8.753581969480468,0.0,False
7011,rbm33395,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbm33395,Apartment,399000.0,2.0,106.0,New,,apartment,9300.0,aalst,standard,2.0,0.0,1.0,1.0,No,Super equipped,3764.1509433962265,8.233277601759934,0.0,False
7012,rbu17061,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu17061,Apartment,257000.0,1.0,70.0,New,,apartment,9300.0,aalst,standard,,0.0,1.0,0.0,,,3671.4285714285716,8.208336121827998,0.0,False
7013,rbu23043,https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu23043,Apartment,474000.0,4.0,185.0,,,apartment,9300.0,aalst,standard,,,,,,,2562.162162162162,7.848606775598888,0.0,False
